"Ejercicio","Nombre Mes","Mes","Entidad","Código Entidad","Programa","Código Programa","Devengado","Código Unidad Ejecutora","Unidad Ejecutora"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","211509.7","221","GOBERNACION DEPARTAMENTAL DE SOLOLA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","193333.08","231","GOBERNACION DEPARTAMENTAL DE PETEN"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","363730.77","214","REGISTRO DE PERSONAS JURIDICAS"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","291374.85","215","GOBERNACION DEPARTAMENTAL DE GUATEMALA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","190858.82","216","GOBERNACION DEPARTAMENTAL DE EL PROGRESO"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","164979.77","236","GOBERNACION DEPARTAMENTAL DE JUTIAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","175155.58","217","GOBERNACION DEPARTAMENTAL DE SACATEPEQUEZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","185979.35","219","GOBERNACION DEPARTAMENTAL DE ESCUINTLA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","198477.74","220","GOBERNACION DEPARTAMENTAL DE SANTA ROSA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","114598.25","226","GOBERNACION DEPARTAMENTAL DE SAN MARCOS"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","283479.65","228","GOBERNACION DEPARTAMENTAL DE QUICHE"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","224485.6","229","GOBERNACION DEPARTAMENTAL DE BAJA VERAPAZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","211243.84","230","GOBERNACION DEPARTAMENTAL DE ALTA VERAPAZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","206420.25","227","GOBERNACION DEPARTAMENTAL DE HUEHUETENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","284117.19","218","GOBERNACION DEPARTAMENTAL DE CHIMALTENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","308042.67","233","GOBERNACION DEPARTAMENTAL DE ZACAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","194181.57","232","GOBERNACION DEPARTAMENTAL DE IZABAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE GOBIERNO DEPARTAMENTAL Y REGISTRO DE PERSONAS JURÍDICAS","15","145569.97","235","GOBERNACION DEPARTAMENTAL DE JALAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE INTELIGENCIA CIVIL (ACTIVIDAD COMÚN A LOS PROGRAMAS 11, 12 Y 13)","3","4642011.04","202","DIRECCION GENERAL DE INTELIGENCIA CIVIL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","226815669.78","203","DIRECCION GENERAL DE LA POLICIA NACIONAL CIVIL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","458934.96","204","SECRETARIA DE ANALISIS E INFORMACION ANTINARCOTICA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","7257117.13","205","SUBDIRECCION GENERAL DE ESTUDIOS Y DOCTRINA DE LA POLICIA NACIONAL CIVIL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","2977844.52","209","DEPARTAMENTO DE TRANSITO"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","2376022.78","213","UNIDAD PARA LA PREVENCION COMUNITARIA DE LA VIOLENCIA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","1452428.56","239","DIRECCIÓN GENERAL DE SERVICIOS DE SEGURIDAD PRIVADA"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","1536411.31","240","UNIDAD ESPECIAL ANTINARCOTICOS (UNESA)"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","93651","241","DIRECCION GENERAL DE INVESTIGACION CRIMINAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","1393776.53","206","SUBDIRECCION GENERAL DE SALUD POLICIAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS DE SEGURIDAD A LAS PERSONAS Y SU PATRIMONIO","11","1396349.71","207","SUBDIRECCION GENERAL DE INVESTIGACION CRIMINAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE GOBERNACIÓN","11130005","SERVICIOS MIGRATORIOS Y EXTRANJERÍA","13","7713287.25","211","DIRECCION GENERAL DE MIGRACION"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES CENTRALES","1","4551149.19","110","CUERPO DE INGENIEROS DEL EJÉRCITO TENIENTE CORONEL DE INGENIEROS E INGENIERO FRANCISCO VELA ARANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES CENTRALES","1","8962.92","102","COMANDO REGIONAL CENTRAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES CENTRALES","1","9812584.65","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES CENTRALES","1","7366394.29","105","DIRECCIÓN GENERAL ADMINISTRATIVA DEL ESTADO MAYOR DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES CENTRALES","1","5596624.41","107","COMANDO DE APOYO LOGÍSTICO"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES COMUNES A LOS PROGRAMAS 11, 12, 13 Y 14, SERVICIOS DE EDUCACION Y SALUD","3","9411863","103","COMANDO SUPERIOR DE EDUCACIÓN DEL EJÉRCITO DE GUATEMALA"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES COMUNES A LOS PROGRAMAS 11, 12, 13 Y 14, SERVICIOS DE EDUCACION Y SALUD","3","468359.47","112","CENTRO DE ATENCIÓN A DISCAPACITADOS DEL EJÉRCITO DE GUATEMALA"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES COMUNES A LOS PROGRAMAS 11, 12, 13 Y 14, SERVICIOS DE EDUCACION Y SALUD","3","471861.48","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES COMUNES A LOS PROGRAMAS 11, 12, 13 Y 14, SERVICIOS DE EDUCACION Y SALUD","3","5549009.48","104","CENTRO MÉDICO MILITAR"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","ACTIVIDADES COMUNES A LOS PROGRAMAS 11, 12, 13 Y 14, SERVICIOS DE EDUCACION Y SALUD","3","473488.96","107","COMANDO DE APOYO LOGÍSTICO"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","APOYO A LA REDUCCIÓN DEL ÍNDICE DE HOMICIDIOS","16","1713491.65","111","DIRECCIÓN GENERAL DE CONTROL DE ARMAS Y MUNICIONES DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","APRESTO PARA LA MOVILIZACIÓN DE DEFENSA, PREVENCIÓN Y  MITIGACIÓN DE DESASTRES","13","1841926.05","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","DEFENSA DE LA SOBERANÍA E INTEGRIDAD TERRITORIAL","11","6124824.19","102","COMANDO REGIONAL CENTRAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","DEFENSA DE LA SOBERANÍA E INTEGRIDAD TERRITORIAL","11","31175348.17","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","DEFENSA DE LA SOBERANÍA E INTEGRIDAD TERRITORIAL","11","6076412.36","108","COMANDANCIA DE LA FUERZA AÉREA GUATEMALTECA"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","DEFENSA DE LA SOBERANÍA E INTEGRIDAD TERRITORIAL","11","8147766.39","109","COMANDANCIA DE LA MARINA DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","PARTIDAS NO ASIGNABLES A PROGRAMAS","99","0","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","PREVENCIÓN DE HECHOS DELICTIVOS CONTRA EL PATRIMONIO","12","19047451.35","102","COMANDO REGIONAL CENTRAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","PROYECCIÓN DIPLOMÁTICA Y APOYO EN MISIONES DE PAZ","15","759867.25","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","PROYECCIÓN DIPLOMÁTICA Y APOYO EN MISIONES DE PAZ","15","2032560.12","106","DIRECCIÓN DE OPERACIONES DE PAZ DEL ESTADO MAYOR DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE LA DEFENSA NACIONAL","11130006","REGULACIÓN DE ESPACIOS ACUÁTICOS","14","428581.49","101","DIRECCIÓN GENERAL DE FINANZAS DEL MINISTERIO DE LA DEFENSA NACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","313971.94","201","DIRECCION DE ADMINISTRACION FINANCIERA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","2489252.24","103","DIRECCION DE RECURSOS HUMANOS"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","174820.71","112","DIRECCION DE COOPERACION NACIONAL E INTERNACIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","1024782.54","316","DIRECCION DEPARTAMENTAL DE EDUCACION DE ALTA VERAPAZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","828880.34","317","DIRECCION DEPARTAMENTAL DE EDUCACION DE PETEN"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","588079.99","318","DIRECCION DEPARTAMENTAL DE EDUCACION DE IZABAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","602488.32","319","DIRECCION DEPARTAMENTAL DE EDUCACION DE ZACAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","450489.13","302","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL PROGRESO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","163205.12","120","DIRECCION GENERAL DE EVALUACION E INVESTIGACION EDUCATIVA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","389150.48","121","DIRECCIÓN GENERAL DE ACREDITACIÓN Y CERTIFICACIÓN"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","116377.11","122","DIRECCIÓN DE DESARROLLO Y FORTALECIMIENTO INSTITUCIONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","665407.94","124","DIRECCIÓN GENERAL DE GESTIÓN DE CALIDAD EDUCATIVA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","862312.77","323","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA NORTE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","676003.36","325","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA ORIENTE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","898765.31","102","DIRECCION DE INFORMATICA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","596884.14","305","DIRECCION DEPARTAMENTAL DE EDUCACION DE ESCUINTLA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","757519.66","306","DIRECCION DEPARTAMENTAL DE EDUCACION DE SANTA ROSA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","895102.5","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","704181.99","308","DIRECCION DEPARTAMENTAL DE EDUCACION DE TOTONICAPAN"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","907188.92","309","DIRECCION DEPARTAMENTAL DE EDUCACION DE QUETZALTENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","695441.68","310","DIRECCION DEPARTAMENTAL DE EDUCACION DE SUCHITEPEQUEZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","521707.74","311","DIRECCION DEPARTAMENTAL DE EDUCACION DE RETALHULEU"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","994887.77","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","963771.18","313","DIRECCION DEPARTAMENTAL DE EDUCACION DE HUEHUETENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","882706.84","314","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL QUICHE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","714028.36","304","DIRECCION DEPARTAMENTAL EDUCACION DE CHIMALTENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","2424373.84","101","DIRECCION DE SERVICIOS ADMINISTRATIVOS"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","835273.96","320","DIRECCION DEPARTAMENTAL DE EDUCACION DE CHIQUIMULA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","581642.38","321","DIRECCION DEPARTAMENTAL DE EDUCACION DE JALAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","814060.27","322","DIRECCION DEPARTAMENTAL DE EDUCACION DE JUTIAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","1301803.69","105","DIRECCION DE PLANIFICACION EDUCATIVA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","476053.42","303","DIRECCION DEPARTAMENTAL DE EDUCACION DE SACATEPEQUEZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","582059.22","315","DIRECCCION DEPARTAMENTAL DE EDUCACION DE BAJA VERAPAZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","11918.45","127","DIRECCION GENERAL DE FORTALECIMIENTO A LA COMUNIDAD EDUCATIVA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","234202.15","129","DIRECCION GENERAL DE COORDINACION DE DIRECCIONES DEPARTAMENTALES DE EDUCACION"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","119557.48","116","DIRECCION DE ASESORIA JURIDICA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","125536.14","117","DIRECCION DE COMUNICACION SOCIAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","252589.78","118","DIRECCION DE ADQUISICIONES Y CONTRATACIONES"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","414921.73","126","DIRECCION GENERAL DE CURRICULO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","1230290.9","128","DIRECCION GENERAL DE MONITOREO Y VERIFICACION DE LA CALIDAD"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","49678.97","130","DIRECCION DE DESARROLLO MAGISTERIAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","616284.01","324","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA SUR"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","543435.15","115","DIRECCION DE AUDITORIA INTERNA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","3000","133","CONSEJO NACIONAL DE EDUCACIÓN"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","387492.79","134","JUNTA CALIFICADORA DE PERSONAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES CENTRALES","1","722923.2","326","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA OCCIDENTE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","124604.68","316","DIRECCION DEPARTAMENTAL DE EDUCACION DE ALTA VERAPAZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","167462.5","317","DIRECCION DEPARTAMENTAL DE EDUCACION DE PETEN"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","265040.75","318","DIRECCION DEPARTAMENTAL DE EDUCACION DE IZABAL"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","240990","319","DIRECCION DEPARTAMENTAL DE EDUCACION DE ZACAPA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","199979.5","302","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL PROGRESO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","265765.81","323","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA NORTE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","190994","325","DIRECCION DEPARTAMENTAL DE EDUCACION GUATEMALA ORIENTE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","212362.19","305","DIRECCION DEPARTAMENTAL DE EDUCACION DE ESCUINTLA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","231324.5","306","DIRECCION DEPARTAMENTAL DE EDUCACION DE SANTA ROSA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","248573.49","307","DIRECCION DEPARTAMENTAL DE EDUCACION DE SOLOLA"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","96305.75","308","DIRECCION DEPARTAMENTAL DE EDUCACION DE TOTONICAPAN"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","390426.72","309","DIRECCION DEPARTAMENTAL DE EDUCACION DE QUETZALTENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","407949.75","310","DIRECCION DEPARTAMENTAL DE EDUCACION DE SUCHITEPEQUEZ"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","339427","311","DIRECCION DEPARTAMENTAL DE EDUCACION DE RETALHULEU"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","329864.37","312","DIRECCION DEPARTAMENTAL DE EDUCACION DE SAN MARCOS"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","266111.5","313","DIRECCION DEPARTAMENTAL DE EDUCACION DE HUEHUETENANGO"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","171758.25","314","DIRECCION DEPARTAMENTAL DE EDUCACION DE EL QUICHE"
"2017","SEPTIEMBRE","9","MINISTERIO DE EDUCACIÓN","11130008","ACTIVIDADES COMUNES A LOS PROGRAMAS DE PREPRIMARIA Y PRIMARIA (PRG. 11 Y 12)","3","333922","304","DIRECCION DEPARTAMENTAL EDUCACION DE CHIMALTENANGO"
